0 0 1.58516 0 0 0 0 0.00114575 0.600561
-2.47263e-10 1.71639e-08 1.5852 0 0 -2.47044e-09 1.71488e-07 0.000381133 0.700649
-5.15061e-07 3.85326e-05 1.58243 0 0 -5.1417e-06 0.000384672 -0.0277184 0.800774
-5.89772e-07 0.000134463 1.55617 0 0 -7.4649e-07 0.000958502 -0.262358 0.900858
2.65761e-06 0.000220698 1.50647 0 0 3.24438e-05 0.000861555 -0.496554 1.00095
1.54657e-05 0.000335042 1.40582 0 0 0.000127969 0.00114244 -1.00558 1.10104
3.33143e-05 0.00041954 1.31943 0 0 0.000175808 0.000832305 -0.850938 1.20256
6.51395e-05 0.000520817 1.21322 0 0 0.00031792 0.00101171 -1.06098 1.30267
0.00010298 0.000608952 1.11727 0 0 0.000378052 0.00088052 -0.958614 1.40276
0.00404204 0.00768106 1.02132 0 0 0.0393567 0.0706601 -0.958708 1.50285
0.00829512 0.014063 0.944606 0 0 0.0424881 0.0637554 -0.766342 1.60295
0.0142822 0.0215557 0.848659 0 0 0.0598141 0.0748562 -0.958552 1.70304
0.0209556 0.0284367 0.752769 0 0 0.0666722 0.0687464 -0.958032 1.80313
0.0282608 0.03465 0.65683 0 0 0.0729882 0.0620783 -0.958542 1.90322
0.036127 0.0401346 0.560899 0 0 0.0785929 0.0547973 -0.958464 2.00331
0.0444905 0.0448445 0.464877 0 0 0.0835588 0.0470565 -0.959345 2.1034
0.0523803 0.0483832 0.37838 0 0 0.0788291 0.0353569 -0.864223 2.20349
0.0605369 0.0512244 0.291979 0 0 0.0814927 0.0283857 -0.863218 2.30358
0.0730431 0.0542378 0.195974 0 0 0.124939 0.030105 -0.959122 2.40368
0.0939183 0.0572482 0.0904703 0 0 0.208539 0.0300732 -1.05396 2.50378
0.113085 0.0580631 -0.00552427 0 0 0.191449 0.00813917 -0.958858 2.60389
0.129957 0.0572048 -0.111222 0 0 0.168567 -0.00857509 -1.05601 2.70398
0.138491 0.0558764 -0.197614 0 0 0.0852605 -0.0132714 -0.863115 2.80408
0.148706 0.0532641 -0.303103 0 0 0.102058 -0.0260986 -1.05392 2.90417
0.15684 0.0503286 -0.389602 0 0 0.0812665 -0.0293292 -0.864235 3.00426
0.165528 0.0462641 -0.485556 0 0 0.0868068 -0.0406108 -0.958733 3.10434
0.181474 0.036631 -0.591224 0 0 0.159313 -0.0962431 -1.05572 3.20443
0.19686 0.0251957 -0.68711 0 0 0.153663 -0.11421 -0.957655 3.30456
0.212444 0.0109693 -0.792664 0 0 0.152281 -0.139015 -1.03143 3.40689
0.22736 -0.0058403 -0.88874 0 0 0.149018 -0.167936 -0.959841 3.50699
0.241051 -0.0243258 -0.986742 0 0 0.136779 -0.184665 -0.979019 3.60709
0.249991 -0.0392184 -1.07362 0 0 0.089219 -0.148632 -0.86704 3.70729
0.259061 -0.0582669 -1.17916 0.0102182 -0.127455 0.0905895 -0.190243 -1.05404 3.80742
0.267842 -0.0830468 -1.27514 0.0102182 -0.127455 0.0877261 -0.247579 -0.958962 3.90751
0.273699 -0.105308 -1.35189 0.0102182 -0.127455 0.0585108 -0.222378 -0.766677 4.00761
0.279246 -0.139397 -1.46707 0.0406117 -0.251653 0.0554245 -0.34059 -1.15087 4.1077
0.280979 -0.16914 -1.5487 0.0406117 -0.251653 0.0173089 -0.297171 -0.815551 4.20779
0.279906 -0.23017 -1.61902 0.0904041 -0.369423 -0.0107168 -0.609776 -0.702626 4.30787
0.275353 -0.296374 -1.65513 0.0904041 -0.369423 -0.0454947 -0.661469 -0.360793 4.40796
0.268342 -0.370656 -1.67046 0.158323 -0.477756 -0.07003 -0.742035 -0.153115 4.50806
0.258965 -0.462653 -1.67025 0.158323 -0.477756 -0.093696 -0.919196 0.00210583 4.60815
0.251217 -0.5479 -1.64703 0.242635 -0.573885 -0.0774077 -0.851678 0.231964 4.70824
0.247778 -0.610805 -1.59669 0.242635 -0.573885 -0.0343548 -0.628471 0.502935 4.80833
0.2481 -0.653069 -1.52093 0.242635 -0.573885 0.00321736 -0.422281 0.756967 4.90842
0.249697 -0.671901 -1.43571 0.341184 -0.655353 0.0159565 -0.188149 0.851447 5.00851
0.252012 -0.683841 -1.33013 0.341184 -0.655353 0.0231245 -0.119269 1.05461 5.10862
0.256246 -0.698605 -1.25312 0.341184 -0.655353 0.0422804 -0.147449 0.769066 5.20875
0.263873 -0.718248 -1.14772 0.341184 -0.655353 0.0761901 -0.196217 1.05293 5.30886
0.27258 -0.735345 -1.05175 0.341184 -0.655353 0.086935 -0.170695 0.958155 5.40902
0.286254 -0.756635 -0.955859 0.341184 -0.655353 0.136563 -0.212629 0.957698 5.50915
0.298391 -0.77265 -0.888098 0.341184 -0.655353 0.121259 -0.160011 0.677021 5.60923
0.315923 -0.791705 -0.762569 0.341184 -0.655353 0.175168 -0.190388 1.25417 5.70932
0.331962 -0.805483 -0.656799 0.451454 -0.72008 0.16024 -0.137643 1.05669 5.80942
