0 0 3.13869 0 0 0 0 0 0.400365
-2.88846e-08 8.40349e-11 3.13868 0 0 -2.88595e-07 8.39619e-10 -9.52846e-05 0.500452
-0.000105537 9.42893e-07 3.12211 0 0 -0.00105341 9.41315e-06 -0.165503 0.600611
-0.000201362 4.59114e-06 3.08042 0 0 -0.0009574 3.64503e-05 -0.416528 0.700699
-0.000296903 1.35586e-05 3.01079 0 0 -0.000954562 8.95953e-05 -0.695679 0.800788
-0.000381914 2.83617e-05 2.92628 0 0 -0.000849308 0.000147892 -0.844287 0.900882
-0.000456785 4.7799e-05 2.84891 0 0 -0.000747917 0.000194164 -0.772899 1.00099
-0.000538276 7.62458e-05 2.76257 0 0 -0.000814005 0.000284154 -0.862444 1.1011
-0.00061701 0.000111614 2.67623 0 0 -0.000786618 0.000353356 -0.862607 1.20119
-0.000708706 0.000163892 2.57063 0 0 -0.00091575 0.000522096 -1.05462 1.30132
-0.000779282 0.000213657 2.48424 0 0 -0.00070486 0.000497016 -0.862737 1.40145
-0.000859451 0.000282599 2.37846 0 0 -0.00080101 0.000688829 -1.05695 1.50154
-0.000925524 0.000352163 2.28248 0 0 -0.000660072 0.00069494 -0.958823 1.60164
-0.000984599 0.000427698 2.18655 0 0 -0.000590188 0.00075464 -0.958387 1.70173
-0.00103622 0.000508637 2.09051 0 0 -0.000515753 0.000808673 -0.959514 1.80182
-0.00466596 0.00774261 1.99457 0 0 -0.0362637 0.0722724 -0.958505 1.90191
-0.00849061 0.0175741 1.88903 0 0 -0.0382123 0.0982267 -1.05446 2.002
-0.0110541 0.0268297 1.79296 0 0 -0.0256119 0.0924714 -0.959897 2.10209
-0.0128345 0.0372449 1.68724 0 0 -0.0177881 0.104061 -1.0562 2.20218
-0.0134908 0.0468165 1.59127 0 0 -0.00655688 0.0956299 -0.95891 2.30227
-0.0130412 0.0596552 1.49535 0 0 0.0044872 0.128133 -0.957299 2.40247
-0.0103433 0.0805806 1.3898 0 0 0.0269352 0.208915 -1.05371 2.50263
-0.00599008 0.0992601 1.29387 0 0 0.0434933 0.186628 -0.958516 2.60272
0.000842134 0.119226 1.18831 0 0 0.0682525 0.199452 -1.05453 2.70282
0.00797365 0.134955 1.10193 0 0 0.0712 0.157036 -0.862381 2.80299
0.0185072 0.153278 0.996202 0 0 0.105244 0.183076 -1.05635 2.90307
0.0305486 0.169965 0.900189 0 0 0.120304 0.166719 -0.959251 3.00316
0.0465441 0.188498 0.81383 0 0 0.159722 0.185059 -0.862336 3.10331
0.0560607 0.1977 0.708283 0 0 0.0950844 0.091937 -1.05456 3.2034
0.0648966 0.204609 0.631426 0 0 0.0882784 0.0690288 -0.76787 3.30349
0.0825677 0.216152 0.525842 0.15 0 0.176535 0.115316 -1.05479 3.40359
0.103388 0.226815 0.429927 0.15 0 0.208022 0.10654 -0.958302 3.50367
0.127015 0.23641 0.334036 0.15 0 0.236072 0.0958715 -0.958124 3.60376
0.143553 0.241361 0.247693 0.15 0 0.165236 0.0494641 -0.862666 3.70384
0.15856 0.244549 0.170963 0.15 0 0.14994 0.0318536 -0.76662 3.80393
0.179904 0.247109 0.0749297 0.15 0 0.21322 0.0255693 -0.95936 3.90404
0.208672 0.247885 -0.0209905 0.15 0 0.28742 0.00774886 -0.95833 4.00413
0.234535 0.246222 -0.107408 0.3 0 0.258407 -0.0166129 -0.863434 4.10421
0.263006 0.24176 -0.203508 0.3 0 0.284452 -0.0445802 -0.960129 4.2043
0.308521 0.229919 -0.291879 0.3 0 0.454895 -0.118338 -0.883219 4.30436
0.371423 0.208921 -0.345644 0.3 0 0.628482 -0.209803 -0.537189 4.40444
0.454977 0.177333 -0.371214 0.45 0 0.834835 -0.315616 -0.255483 4.50453
0.535358 0.145636 -0.378161 0.6 0 0.803141 -0.316702 -0.0694135 4.60461
0.633659 0.107257 -0.362655 0.6 0 0.982114 -0.38344 0.154914 4.7047
0.723883 0.0747635 -0.324609 0.75 0 0.901415 -0.324642 0.380119 4.80479
0.815496 0.0463228 -0.274785 0.75 0 0.910497 -0.282656 0.495172 4.90541
0.915773 0.0220037 -0.199581 0.9 0 1.00167 -0.242925 0.75121 5.00552
1.00437 0.00657855 -0.149455 1.05 0 0.884785 -0.154048 0.500601 5.10566
1.10915 -0.00651412 -0.0991613 1.05 0 1.04655 -0.130769 0.502335 5.20578
1.20478 -0.0138277 -0.0534901 1.2 0 0.954718 -0.0730097 0.455927 5.30595
1.30065 -0.0171306 -0.0188606 1.35 0 0.957783 -0.0329988 0.345977 5.40604
1.39672 -0.0177044 0.00365396 1.35 0 0.959784 -0.00573275 0.224937 5.50613
1.49273 -0.0168344 0.0144518 1.5 0 0.959203 0.00869158 0.107877 5.60623
1.58865 -0.014974 0.0233152 1.65 0 0.958278 0.018586 0.0885482 5.70632
1.67503 -0.0127004 0.0293215 1.65 0 0.862965 0.0227154 0.0600084 5.80641
1.77093 -0.00964499 0.0339632 1.8 0 0.958159 0.0305258 0.0463735 5.90651
1.86679 -0.0064169 0.0310513 1.8 0 0.957726 0.0322513 -0.0290918 6.0066
1.96268 -0.0037579 0.0243947 1.95 0 0.958007 0.0265666 -0.0665079 6.10669
